regime,alpha,eps*_joint,eps*_shuf,joint_CVaR,shuf_CVaR,joint_mean,shuf_mean,gap_abs,gap_pct,gap_ci_lo,gap_ci_hi,detectable
R3_reference,0.3,1.0,1.0,872556.9780501745,872553.9364942705,640425.9393978856,640425.2205449071,-3.0415559040848166,-0.00034858084719726533,-7.212553452845896,0.7479601608763903,False
R3_reference,0.5,1.0,1.0,874640.9107517746,874640.3910462159,642046.6612154318,642046.1857647485,-0.5197055586613715,-5.9419341249461036e-05,-0.7397583495388972,-0.1799011438328307,True
R3_reference,0.75,1.0,1.0,878909.0674324997,878909.1228784499,647019.4330810492,647019.4746234898,0.05544595012906939,6.30849637189821e-06,0.0027474289934616538,0.09934195553942117,True
R1_lean,0.3,1.0,1.0,872556.9856645599,872553.9562728574,640425.944204841,640425.2380081121,-3.029391702497378,-0.0003471867476754702,-7.200414005684434,0.7612024707195804,False
R1_lean,0.5,1.0,1.0,874640.4000585477,874640.3905042758,642046.1944024157,642046.1853484137,-0.009554271935485303,-1.0923657355884018e-06,-0.014040652409312316,-0.002504203550051898,True
R1_lean,0.75,1.0,1.0,878873.6381471147,878873.7002212426,647054.1144023036,647054.1637798514,0.06207412795629352,7.062917907392989e-06,0.017310090473620223,0.0995579558162717,True
R2_varcap,0.3,1.0,1.0,838816.2165527015,838877.2905336353,610773.2297139107,610772.2315821028,61.073980933753774,0.007280442756401566,-397.211514073945,491.22356422469016,False
R2_varcap,0.5,1.0,1.0,845075.0310139748,844783.9980750846,618746.9533752629,618554.4262707607,-291.03293889015913,-0.034450574295122015,-482.4097679798724,-42.277930336000324,True
R2_varcap,0.75,1.0,1.0,866459.9642831073,866469.3917819851,638863.3143040384,638846.5521546018,9.427498877746984,0.0010880359960965668,-27.974472730373964,41.50606940375874,False
