regime,alpha,eps*_joint,eps*_shuf,joint_CVaR,shuf_CVaR,joint_mean,shuf_mean,gap_abs,gap_pct,gap_ci_lo,gap_ci_hi,detectable
R3_reference,0.3,1.0,1.0,2009074.8754990294,2009333.8643702285,1545052.6938976932,1544873.1950598566,258.98887119907886,0.012889290117063345,-92.40757858397555,721.6925154366703,False
R3_reference,0.5,1.0,1.0,2009720.5752179802,2010057.3295213305,1545483.6914850443,1545988.037096236,336.75430335034616,0.016753467595401365,68.29638116252609,680.1349250026512,True
R3_reference,0.75,1.0,1.0,2012636.1887498498,2012636.225831468,1549459.4699408219,1549459.5033055425,0.037081618094816804,1.8424401597709245e-06,0.020678952266462148,0.0577160339045804,True
R1_lean,0.3,1.0,1.0,2008899.9306204475,2009259.19452453,1544984.823946314,1544112.6885001026,359.26390408258885,0.017880416078802856,-301.64251621466246,1148.8800547167425,False
R1_lean,0.5,1.0,1.0,2009705.5627842888,2010273.2759787063,1545926.101154855,1544865.4766034586,567.7131944175344,0.028240597992386974,-311.4483604949608,1591.9839263102267,False
R1_lean,0.75,1.0,1.0,2013205.2459651735,2013205.2455170758,1552999.7673116447,1552999.733214354,-0.0004480977077037096,-2.2257924704970618e-08,-0.01669418693636544,0.021550012647639956,False
R2_varcap,0.3,1.0,1.0,1981839.8926035818,1982054.521067797,1502651.7316293663,1502048.573213203,214.62846421520226,0.010828585285311675,-350.2954526274465,719.6832213491432,False
R2_varcap,0.5,1.0,1.0,1985621.1117216165,1986060.357606905,1510619.4821228117,1509239.57712583,439.24588528857566,0.02211644191004563,-853.88178556466,1633.856550768629,False
R2_varcap,0.75,1.0,0.1,2003203.70917989,2003635.5278581106,1543189.8159972348,1541701.8737394414,431.81867822050117,0.021551757902901432,-614.7210856798454,1599.767081025557,False
