regime,alpha,eps*_joint,eps*_shuf,joint_CVaR,shuf_CVaR,joint_mean,shuf_mean,gap_abs,gap_pct,gap_ci_lo,gap_ci_hi,detectable
R3_reference,0.3,1.0,1.0,1203668.3797418685,1204014.6510658027,879449.1840205308,878657.0056600403,346.2713239341974,0.02875972677140394,-19.9783223000413,865.4552177455683,False
R3_reference,0.5,0.0,0.0,1211887.4778442641,1211887.692958121,898643.8674131142,898643.6998868736,0.21511385682970285,1.775031284496562e-05,-1.0457774642971345,2.153868856327608,False
R3_reference,0.75,0.1,0.1,1236120.8421125726,1236121.3557164785,942929.882518812,942930.6572255195,0.5136039059143513,4.154963455158956e-05,0.2707634591322858,0.7069754204596391,True
R1_lean,0.3,0.0,0.0,1208247.6937639052,1208247.9574460087,893070.6843766482,893071.1000108683,0.26368210348300636,2.182350914462764e-05,0.13446744335233235,0.37930597198428584,True
R1_lean,0.5,1.0,0.0,1220324.9084403955,1220171.7641861879,918711.6165688105,917782.0936642954,-153.14425420761108,-0.012551040656948243,-946.8846891224035,1102.495021085994,False
R1_lean,0.75,1.0,1.0,1245007.9606946416,1245110.4281383718,956994.6467522449,956515.1431542566,102.46744373021647,0.008229586823348735,-320.10553256216224,362.6932222707486,False
R2_varcap,0.3,0.1,0.1,1199768.6333529286,1199770.8838936333,885632.5176503224,885632.1027783895,2.250540704699233,0.00018758087355775146,-24.554390614468137,34.94116134056238,False
R2_varcap,0.5,1.0,1.0,1217170.7083982837,1217179.256096163,915816.0536605268,915694.1391540586,8.547697879374027,0.0007022546462703368,-42.91693722102209,38.15495077293599,False
R2_varcap,0.75,1.0,1.0,1245099.8471668619,1244948.6259438533,956969.3729412104,956296.655542235,-151.2212230085861,-0.012146784201150332,-717.8667944090615,321.74206760467484,False
