regime,alpha,cvar_indep,cvar_gauss,cvar_clayton,clayton_theta,kendall_tau,gap_gauss_pct,gap_gauss_ci_lo,gap_gauss_ci_hi,gap_clayton_pct,gap_clayton_ci_lo,gap_clayton_ci_hi,gap_clayton_vs_gauss_pct,detectable_gauss,detectable_clayton
R3_reference,0.3,872136.0584210526,871538.2876007413,871032.3576315789,0.4852033778241742,0.19523688972649622,0.06854100510344836,0.02964154309159348,0.11681740856642184,0.1265514455934661,0.07992512507603255,0.17142436921469706,0.058010440490017724,True,True
R3_reference,0.5,872930.4986842105,872930.4986842105,872353.9500000001,0.4852033778241742,0.19523688972649622,0.0,0.0,0.0,0.06604749004410386,0.019836668464237917,0.12057762710383538,0.06604749004410386,False,True
R3_reference,0.75,877602.0052631579,878729.1011930259,878266.5421052631,0.4852033778241742,0.19523688972649622,-0.1284290513363267,-0.18124777887501575,-0.03190465147311916,-0.07572189194188812,-0.10313840050778997,-0.02743662918390229,0.05270715939443859,True,True
R1_lean,0.3,872136.0584210526,871538.2876007413,871032.3576315789,0.4852033778241742,0.19523688972649622,0.06854100510344836,0.02964154309159348,0.11681740856642184,0.1265514455934661,0.07992512507603255,0.17142436921469706,0.058010440490017724,True,True
R1_lean,0.5,872930.4986842105,872930.4986842105,872353.9500000001,0.4852033778241742,0.19523688972649622,0.0,0.0,0.0,0.06604749004410386,0.019836668464237917,0.12057762710383538,0.06604749004410386,False,True
R1_lean,0.75,877711.6421052632,878654.6521972977,878231.1263157896,0.4852033778241742,0.19523688972649622,-0.10743962445030163,-0.15607727901283197,-0.02136305661428275,-0.05918620485429917,-0.07911221990950239,-0.02198903449959968,0.048253419596002455,True,True
R2_varcap,0.3,836475.0340403717,836678.3334371407,836801.0535382285,0.4852033778241742,0.19523688972649622,-0.02430429941071202,-0.20901000598427713,0.25991166071431454,-0.03897540088938411,-0.06293940981028195,-0.008793656715325901,-0.014671101478672084,False,True
R2_varcap,0.5,842111.215251025,844388.8063255644,842115.5864986228,0.4852033778241742,0.19523688972649622,-0.2704620284460196,-0.38039734136391357,-0.15279378342991512,-0.0005190819833024325,-0.020474754287123788,0.022300243182666393,0.26994294646271716,True,False
R2_varcap,0.75,867126.8050889836,866968.7196140517,866757.5658824684,0.4852033778241742,0.19523688972649622,0.01823095238252325,-0.040728876591380796,0.07243907387733639,0.04258191585685806,0.009630096942336717,0.06718493286978766,0.02435096347433481,False,True
