regime,alpha,eps*_joint,eps*_shuf,joint_CVaR,shuf_CVaR,joint_mean,shuf_mean,gap_abs,gap_pct,gap_ci_lo,gap_ci_hi,detectable
R2_full,0.3,0.0,0.0,398307.98107288947,398307.9982351175,264689.37251447106,264689.37995216576,0.017162228061351925,4.30878318723121e-06,0.011267778395267668,0.022622423828579485,True
R2_full,0.5,0.1,0.0,399622.196549754,399622.1795434828,265257.7204011855,265257.714872562,-0.017006271227728575,-4.255587426893088e-06,-0.030425750324502586,-0.004436024138703943,True
R2_full,0.75,1.0,1.0,402058.3330088637,402096.09695667186,266869.1397948243,266876.2720206481,37.76394780818373,0.009391771791371805,-3.807281657517887,76.17516239691757,False
